Author,Title,Abstract
EMILY PATRICIA STEPHEN,"The L 98-59 system: three transiting, terrestrial-size planets orbiting a nearby M dwarf","We report the Transiting Exoplanet Survey Satellite (TESS) discovery of three terrestrial-size planets transiting L 98-59 (TOI-175, TIC 307210830)—a bright M dwarf at a distance of 10.6 pc. Using the Gaia-measured distance and broadband photometry, we find that the host star is an M3 dwarf. Combined with the TESS transits from three sectors, the corresponding stellar parameters yield planet radii ranging from 0.8 R ⊕ to 1.6 R ⊕. All three planets have short orbital periods, ranging from 2.25 to 7.45 days with the outer pair just wide of a 2:1 period resonance. Diagnostic tests produced by the TESS Data Validation Report and the vetting package DAVE rule out common false-positive sources. These analyses, along with dedicated follow-up and the multiplicity of the system, lend confidence that the observed signals are caused by planets transiting L 98-59 and are not associated with other sources in the field. The L 98-59 system is interesting for a number of reasons: the host star is bright (V = 11.7 mag, K = 7.1 mag) and the planets are prime targets for further follow-up observations including precision radial-velocity mass measurements and future transit spectroscopy with the James Webb Space Telescope; the near-resonant configuration makes the system a laboratory to study planetary system dynamical evolution; and three planets of relatively similar size in the same system present an opportunity to study terrestrial planets where other variables (age, metallicity, etc.) can be held constant. L 98-59 will be observed in four more TESS sectors, which will provide a wealth of information on the three currently known planets and have the potential to reveal additional planets in the system."
EMILY PATRICIA STEPHEN,The first habitable-zone Earth-sized planet from TESS. II. Spitzer confirms TOI-700 d,"We present Spitzer 4.5 μm observations of the transit of TOI-700 d, a habitable-zone Earth-sized planet in a multiplanet system transiting a nearby M-dwarf star (TIC 150428135, 2MASS J06282325–6534456). TOI-700 d has a radius of 1.144_-0.061^+0.062R_⨁ and orbits within its host star's conservative habitable zone with a period of 37.42 days (T eq ~ 269 K). TOI-700 also hosts two small inner planets (R b = 1.037_-0.064^+0.065R_⨁ and R c = 2.65_-0.15^+0.16R_⨁) with periods of 9.98 and 16.05 days, respectively. Our Spitzer observations confirm the Transiting Exoplanet Survey Satellite (TESS) detection of TOI-700 d and remove any remaining doubt that it is a genuine planet. We analyze the Spitzer light curve combined with the 11 sectors of TESS observations and a transit of TOI-700 c from the LCOGT network to determine the full system parameters. Although studying the atmosphere of TOI-700 d is not likely feasible with upcoming facilities, it may be possible to measure the mass of TOI-700 d using state-of-the-art radial velocity (RV) instruments (expected RV semiamplitude of ~70 cm s^−1)."
MICHAEL SALINS,On the Smoluchowski-Kramers approximation for a system with infinite degrees of freedom exposed to a magnetic field,"We study the validity of the so-called Smoluchowski–Kramers approximation for a two dimensional system of stochastic partial differential equations, subject to a constant magnetic field. Since the small mass limit does not yield to the solution of the corresponding first order system, we regularize our problem by adding a small friction. We show that in this case the Smoluchowski–Kramers approximation holds. We also give a justification of the regularization, by showing that the regularized problems provide a good approximation to the original ones."
MICHAEL SALINS,Smoluchowski–Kramers approximation for the damped stochastic wave equation with multiplicative noise in any spatial dimension,We show that the solutions to the damped stochastic wave equation converge pathwise to the solution of a stochastic heat equation. This is called the Smoluchowski–Kramers approximation. Cerrai and Freidlin have previously demonstrated that this result holds in the cases where the system is exposed to additive noise in any spatial dimension or when the system is exposed to multiplicative noise and the spatial dimension is one. The current paper proves that the Smoluchowski–Kramers approximation is valid in any spatial dimension when the system is exposed to multiplicative noise.
MICHAEL SALINS,Metastability and exit problems for systems of stochastic reaction-diffusion equations,"In this paper we develop a metastability theory for a class of stochastic reaction-diffusion equations exposed to small multiplicative noise. We consider the case where the unperturbed reaction-diffusion equation features multiple asymptotically stable equilibria. When the system is exposed to small stochastic perturbations, it is likely to stay near one equilibrium for a long period of time, but will eventually transition to the neighborhood of another equilibrium. We are interested in studying the exit time from the full domain of attraction (in a function space) surrounding an equilibrium and therefore do not assume that the domain of attraction features uniform attraction to the equilibrium. This means that the boundary of the domain of attraction is allowed to contain saddles and limit cycles. Our method of proof is purely infinite dimensional, i.e., we do not go through finite dimensional approximations. In addition, we address the multiplicative noise case and we do not impose gradient type of assumptions on the nonlinearity. We prove large deviations logarithmic asymptotics for the exit time and for the exit shape, also characterizing the most probable set of shapes of solutions at the time of exit from the domain of attraction."
MICHAEL SALINS,Large deviations and averaging for systems of slow–fast reaction–diffusion equations,"We study a large deviation principle for a system of stochastic reaction--diffusion equations (SRDEs) with a separation of fast and slow components and small noise in the slow component. The derivation of the large deviation principle is based on the weak convergence method in infinite dimensions, which results in studying averaging for controlled SRDEs. By appropriate choice of the parameters, the fast process and the associated control that arises from the weak convergence method decouple from each other. We show that in this decoupling case one can use the weak convergence method to characterize the limiting process via a ""viable pair"" that captures the limiting controlled dynamics and the effective invariant measure simultaneously. The characterization of the limit of the controlled slow-fast processes in terms of viable pair enables us to obtain a variational representation of the large deviation action functional. Due to the infinite--dimensional nature of our set--up, the proof of tightness as well as the analysis of the limit process and in particular the proof of the large deviations lower bound is considerably more delicate here than in the finite--dimensional situation. Smoothness properties of optimal controls in infinite dimensions (a necessary step for the large deviations lower bound) need to be established. We emphasize that many issues that are present in the infinite dimensional case, are completely absent in finite dimensions."
MICHAEL SALINS,On the Smoluchowski Kramers approximation for SPDEs and its interplay with large deviations and long time behavior,"We discuss here the validity of the small mass limit (the so-called Smoluchowski-Kramers approximation) on a fixed time interval for a class of semi-linear stochastic wave equations, both in the case of the presence of a constant friction term and in the case of the presence of a constant magnetic field. We also consider the small mass limit in an infinite time interval and we see how the approximation is stable in terms of the invariant measure and of the large deviation estimates and the exit problem from a bounded domain of the space of square integrable functions."
MICHAEL SALINS,Rare event simulation via importance sampling for linear SPDE's,"The goal of this paper is to develop provably efficient importance sampling Monte Carlo methods for the estimation of rare events within the class of linear stochastic partial differential equations (SPDEs). We find that if a spectral gap of appropriate size exists, then one can identify a lower dimensional manifold where the rare event takes place. This allows one to build importance sampling changes of measures that perform provably well even pre-asymptotically (i.e. for small but non-zero size of the noise) without degrading in performance due to infinite dimensionality or due to long simulation time horizons. Simulation studies supplement and illustrate the theoretical results."
MICHAEL SALINS,Smoluchowski-Kramers approximation and large deviations for infinite-dimensional nongradient systems with applications to the exit problem,"In this paper, we study the quasi-potential for a general class of damped semilinear stochastic wave equations. We show that as the density of the mass converges to zero, the infimum of the quasi-potential with respect to all possible velocities converges to the quasi-potential of the corresponding stochastic heat equation, that one obtains from the zero mass limit. This shows in particular that the Smoluchowski–Kramers approximation is not only valid for small time, but in the zero noise limit regime, can be used to approximate long-time behaviors such as exit time and exit place from a basin of attraction."
MICHAEL SALINS,On uniqueness and blowup properties for a class of second order SDEs,"As the first step for approaching the uniqueness and blowup properties of the solutions of the stochastic wave equations with multiplicative noise, we analyze the conditions for the uniqueness and blowup properties of the solution (X𝗍,Y𝗍) of the equations dX𝗍=Y𝗍dt, dY𝗍=|X𝗍|ᵅdB𝗍, (X₀,Y₀)=(x₀,y₀). In particular, we prove that solutions are nonunique if 0<α<1 and (x₀,y₀)=(0,0) and unique if 1/2<α and (x₀,y₀)≠(0,0). We also show that blowup in finite time holds if α>1 and (x₀,y₀)≠(0,0)."
MICHAEL SALINS,Uniform large deviation principles for Banach space valued stochastic differential equations,"We prove a large deviation principle (LDP) for a general class of Banach space valued stochastic differential equations (SDE) that is uniform with respect to initial conditions in bounded subsets of the Banach space. A key step in the proof is showing that a uniform large deviation principle over compact sets is implied by a uniform over compact sets Laplace principle. Because bounded subsets of infinite dimensional Banach spaces are in general not relatively compact in the norm topology, we embed the Banach space into its double dual and utilize the weak-$\star $ compactness of closed bounded sets in the double dual space. We prove that a modified version of our stochastic differential equation satisfies a uniform Laplace principle over weak-$\star $ compact sets and consequently a uniform over bounded sets large deviation principle. We then transfer this result back to the original equation using a contraction principle. The main motivation for this uniform LDP is to generalize results of Freidlin and Wentzell concerning the behavior of finite dimensional SDEs. Here we apply the uniform LDP to study the asymptotics of exit times from bounded sets of Banach space valued small noise SDE, including reaction diffusion equations with multiplicative noise and $2$-dimensional stochastic Navier-Stokes equations with multiplicative noise."
MICHAEL SALINS,Equivalences and counterexamples between several definitions of the uniform large deviations principle,"This paper explores the equivalences between four definitions of uniform large deviations principles and uniform Laplace principles found in the literature. Counterexamples are presented to illustrate the differences between these definitions and specific conditions are described under which these definitions are equivalent to each other. A fifth definition called the equicontinuous uniform Laplace principle (EULP) is proposed and proven to be equivalent to Freidlin and Wentzell's definition of a uniform large deviations principle. Sufficient conditions that imply a measurable function of infinite dimensional Wiener process satisfies an EULP using the variational methods of Budhiraja, Dupuis and Maroulas are presented. This theory is applied to prove that a family of Hilbert space valued stochastic equations exposed to multiplicative noise satisfy a uniform large deviations principle that is uniform over all initial conditions in bounded subsets of the Hilbert space. This is an improvement over previous weak convergence methods which can only prove uniformity over compact sets."
MICHAEL SALINS,"Markov processes with spatial delay: path space characterization, occupation time and properties","In this paper, we study one-dimensional Markov processes with spatial delay. Since the seminal work of Feller, we know that virtually any one-dimensional, strong, homogeneous, continuous Markov process can be uniquely characterized via its infinitesimal generator and the generator’s domain of definition. Unlike standard diffusions like Brownian motion, processes with spatial delay spend positive time at a single point of space. Interestingly, the set of times that a delay process spends at its delay point is nowhere dense and forms a positive measure Cantor set. The domain of definition of the generator has restrictions involving second derivatives. In this paper we provide a pathwise characterization for processes with delay in terms of an SDE and an occupation time formula involving the symmetric local time. This characterization provides an explicit Doob–Meyer decomposition, demonstrating that such processes are semi-martingales and that all of stochastic calculus including Itô formula and Girsanov formula applies. We also establish an occupation time formula linking the time that the process spends at a delay point with its symmetric local time there. A physical example of a stochastic dynamical system with delay is lastly presented and analyzed."
MICHAEL SALINS,On the Smoluchowski-Kramers approximation for a system with infinite degrees of freedom exposed to a magnetic field,"We study the validity of the so-called Smoluchowski-Kramers approximation for a two dimensional system of stochastic partial differential equations, subject to a constant magnetic field. As the small mass limit does not yield to the solution of the corresponding first order system, we regularize our problem by adding a small friction. We show that in this case the Smoluchowski-Kramers approximation holds. We also give a justification of the regularization, by showing that the regularized problems provide a good approximation to the original ones."
MICHAEL SALINS,Moderate deviations for systems of slow-fast stochastic reaction-diffusion equations,"The goal of this paper is to study the Moderate Deviation Principle (MDP) for a system of stochastic reaction-diffusion equations with a time-scale separation in slow and fast components and small noise in the slow component. Based on weak convergence methods in infinite dimensions and related stochastic control arguments, we obtain an exact form for the moderate deviations rate function in different regimes as the small noise and time-scale separation parameters vanish. Many issues that come up due to the infinite dimensionality of the problem are completely absent in their finite-dimensional counterpart. In comparison to corresponding Large Deviation Principles, the moderate deviation scaling necessitates a more delicate approach to establishing tightness and properly identifying the limiting behavior of the underlying controlled problem. The latter involves regularity properties of a solution of an associated elliptic Kolmogorov equation on Hilbert space along with a finite-dimensional approximation argument."
MICHAEL SALINS,Systems of small-noise stochastic reaction-diffusion equations satisfy a large deviations principle that is uniform over all initial data,"This paper proves three uniform large deviations results for a system of stochastic reaction--diffusion equations exposed to small multiplicative noise. If the reaction term can be written as the sum of a decreasing function and a Lipschitz continuous function and the multiplicative noise term is Lipschitz continuous, then the system satisfies a large deviations principle that is uniform over bounded subsets of initial data. Under the stronger assumption that the multiplicative noise term is uniformly bounded, the large deviations principle is uniform over all initial data, not just bounded sets. Alternatively, if the reaction term features super-linear dissipativity, like odd-degree polynomials with negative leading terms do, and the multiplicative noise term is unbounded, but does not grow too quickly, then the large deviations principle is uniform over all initial data."
MICHAEL SALINS,On dynamical systems perturbed by a null-recurrent fast motion: the continuous coefficient case with independent driving noises,"An ordinary differential equation perturbed by a null-recurrent diffusion will be considered in the case where the averaging type perturbation is strong only when a fast motion is close to the origin. The normal deviations of these solutions from the averaged motion are studied, and a central limit type theorem is proved. The limit process satisfies a linear equation driven by a Brownian motion time changed by the local time of the fast motion."
MICHAEL SALINS,Existence and uniqueness of global solutions to the stochastic heat equation with superlinear drift on an unbounded spatial domain,"We prove the existence and uniqueness of global solutions to the semilinear stochastic heat equation on an unbounded spatial domain with forcing terms that grow superlinearly and satisfy an Osgood condition R 1/|f(u)|du = +∞ along with additional restrictions. For example, consider the forcing f(u) = u log(e e + |u|) log(log(e e + |u|)). A new dynamic weighting procedure is introduced to control the solutions, which are unbounded in space."
MICHAEL SALINS,Global solutions for the stochastic reaction-diffusion equation with super-linear multiplicative noise and strong dissipativity,"A condition is identified that implies that solutions to the stochastic reaction-diffusion equation ∂u ∂t = Au + f(u) + σ(u)W˙ on a bounded spatial domain never explode. We consider the case where σ grows polynomially and f is polynomially dissipative, meaning that f strongly forces solutions toward finite values. This result demonstrates the role that the deterministic forcing term f plays in preventing explosion"
MICHAEL SALINS,Systems of small-noise stochastic reaction–diffusion equations satisfy a large deviations principle that is uniform over all initial data,"Large deviations principles characterize the exponential decay rates of the probabilities of rare events. Cerrai and Röckner (2004) proved that systems of stochastic reaction–diffusion equations satisfy a large deviations principle that is uniform over bounded sets of initial data. This paper proves uniform large deviations results for a system of stochastic reaction–diffusion equations in a more general setting than Cerrai and Röckner. Furthermore, this paper identifies two common situations where the large deviations principle is uniform over unbounded sets of initial data, enabling the characterization of Freidlin–Wentzell exit time and exit shape asymptotics from unbounded sets."
MICHAEL SALINS,Moderate deviations for systems of slow–fast stochastic reaction–diffusion equations,
MICHAEL SALINS,Global solutions to the stochastic reaction-diffusion equation with superlinear accretive reaction term and superlinear multiplicative noise term on a bounded spatial domain,We describe sufficient conditions on the reaction terms and multiplicative noise terms of a stochastic reaction-diffusion equation that guarantee that the solutions never explode. Both the reaction term and multiplicative noise terms are allowed to grow superlinearly.
MICHAEL SALINS,Importance sampling for stochastic reaction–diffusion equations in the moderate deviation regime,"We develop a provably efficient importance sampling scheme that estimates exit probabilities of solutions to small-noise stochastic reaction–diffusion equations from scaled neighborhoods of a stable equilibrium. The moderate deviation scaling allows for a local approximation of the nonlinear dynamics by their linearized version. In addition, we identify a finite-dimensional subspace where exits take place with high probability. Using stochastic control and variational methods we show that our scheme performs well both in the zero noise limit and pre-asymptotically. Simulation studies for stochastically perturbed bistable dynamics illustrate the theoretical results."
CATHI A THOMAS,Highly challenging balance program reduces fall rate in Parkinson disease,"BACKGROUND AND PURPOSE: There is a paucity of effective treatment options to reduce falls in Parkinson disease (PD). Although a variety of rehabilitative approaches have been shown to improve balance, evidence of a reduction in falls has been mixed. Prior balance trials suggest that programs with highly challenging exercises had superior outcomes. We investigated the effects of a theory-driven, progressive, highly challenging group exercise program on fall rate, balance, and fear of falling. METHODS: Twenty-three subjects with PD participated in this randomized cross-over trial. Subjects were randomly allocated to 3 months of active balance exercises or usual care followed by the reverse. During the active condition, subjects participated in a progressive, highly challenging group exercise program twice weekly for 90 minutes. Outcomes included a change in fall rate over the 3-month active period and differences in balance (Mini-Balance Evaluation Systems Test [Mini-BESTest]), and fear of falling (Falls Efficacy Scale-International [FES-I]) between active and usual care conditions. RESULTS: The effect of time on falls was significant (regression coefficient = -0.015 per day, P < 0.001). The estimated rate ratio comparing incidence rates at time points 1 month apart was 0.632 (95% confidence interval, 0.524-0.763). Thus, there was an estimated 37% decline in fall rate per month (95% confidence interval, 24%-48%). Improvements were also observed on the Mini-BESTest (P = 0.037) and FES-I (P = 0.059). DISCUSSION AND CONCLUSIONS: The results of this study show that a theory-based, highly challenging, and progressive exercise program was effective in reducing falls, improving balance, and reducing fear of falling in PD.Video abstract available for more insights from the authors (see Supplemental Digital Content 1, http://links.lww.com/JNPT/A120). TRIAL REGISTRATION: ClinicalTrials.gov NCT02302144."
CATHI A THOMAS,Cognitive-behavioral therapy for anxiety in Parkinson's disease,"Parkinson's disease (PD) is characterized by motor symptoms, but nonmotor symptoms also significantly impair daily functioning and reduce quality of life. Anxiety is prevalent and debilitating in PD, but remains understudied and undertreated. Much affective research in PD focuses on depression rather than anxiety, and as such, there are no evidence-based treatments for anxiety in this population. Cognitive-behavioral therapy (CBT) has shown promise for treating depression in PD and may be efficacious for anxiety. This exploratory study implemented a multiple-baseline single-case experimental design to evaluate the utility and feasibility of CBT for individuals with PD who also met criteria for a DSM-5 anxiety disorder ( n = 9). Participants were randomized to a 2-, 4-, or 6-week baseline phase, followed by 12 CBT sessions, and two post treatment assessments (immediately post treatment and 6-week follow-up). Multiple outcome measures of anxiety and depression were administered weekly during baseline and intervention. Weekly CBT sessions were conducted in-person ( n = 5) or via secure videoconferencing ( n = 4). At post treatment, seven of the nine participants showed significant reductions in anxiety and/or depression, with changes functionally related to treatment and most improvements maintained at 6-week follow-up. Effects of CBT on secondary outcomes varied across participants, with preliminary evidence for reduction in fear of falling. Adherence and retention were high, as were treatment satisfaction and acceptability. The findings of this pilot study provide preliminary evidence for the utility of CBT as a feasible treatment for anxiety and comorbid depressive symptoms in PD and highlight the potential of telehealth interventions for mood in this population."
CATHI A THOMAS,"IMPACT: The Journal of the Center for Interdisciplinary Teaching and Learning. Volume 10, Issue 1, Winter 2021","In this issue, a central question explored is, what kinds of programs and approaches can enhance interdisciplinary teaching and student learning? The essays in this issue explore this question in distinct and insightful ways. Grounded in her own experiences developing and running a Latin American and Caribbean Studies minor, one contributor argues that the minor enhances students’ interdisciplinary learning by exposing students to ethnic and racial difference, enriches student understanding of the depth and breadth of geo-cultural diversity, and prepares students to engage and work in multicultural settings. Writing together, two health educators highlight how various applications of service-learning pedagogy, such as traditional vs. online classroom approaches to service learning, application of service-learning strategies in the context of health education and health promotion, via internship courses and funded service projects, and the role of service-learning in enhancing core areas of responsibilities for certified health education specialists (CHES), can be a powerful interdisciplinary teaching and learning tool in health education. Finally, two faculty from the University of Tennessee interested in the Biglan/Becher taxonomy of disciplines, collaboratively show how the Biglan/Becher taxonomy of disciplines can be used to analyze disciplinary interrelationships in STEAM (STEM + Arts), with the ultimate goal of categorizing ways STEAM approaches can facilitate student learning in higher education. Our Impact book reviewers inform readers about new interdisciplinary and ground-breaking work in the under-researched area of parental incarceration, one author’s suggestions for how to teach undergraduates and still feel good about it, notes from a white professor in terms of teaching about race and racism in the college classroom, and, finally, another author’s arguments about how democracy can handle climate change."
CATHI A THOMAS,"Design of the WHIP-PD study: a phase II, twelve-month, dual-site, randomized controlled trial evaluating the effects of a cognitive-behavioral approach for promoting enhanced walking activity using mobile health technology in people with Parkinson-disease","BACKGROUND: Parkinson disease (PD) is a debilitating and chronic neurodegenerative disease resulting in ambulation difficulties. Natural walking activity often declines early in disease progression despite the relative stability of motor impairments. In this study, we propose a paradigm shift with a ""connected behavioral approach"" that targets real-world walking using cognitive-behavioral training and mobile health (mHealth) technology. METHODS/DESIGN: The Walking and mHealth to Increase Participation in Parkinson Disease (WHIP-PD) study is a twelve-month, dual site, two-arm, randomized controlled trial recruiting 148 participants with early to mid-stage PD. Participants will be randomly assigned to connected behavioral or active control conditions. Both conditions will include a customized program of goal-oriented walking, walking-enhancing strengthening exercises, and eight in-person visits with a physical therapist. Participants in the connected behavioral condition also will (1) receive cognitive-behavioral training to promote self-efficacy for routine walking behavior and (2) use a mHealth software application to manage their program and communicate remotely with their physical therapist. Active control participants will receive no cognitive-behavioral training and manage their program on paper. Evaluations will occur at baseline, three-, six-, and twelve-months and include walking assessments, self-efficacy questionnaires, and seven days of activity monitoring. Primary outcomes will include the change between baseline and twelve months in overall amount of walking activity (mean number of steps per day) and amount of moderate intensity walking activity (mean number of minutes per day in which > 100 steps were accumulated). Secondary outcomes will include change in walking capacity as measured by the six-minute walk test and ten-meter walk test. We also will examine if self-efficacy mediates change in amount of walking activity and if change in amount of walking activity mediates change in walking capacity. DISCUSSION: We expect this study to show the connected behavioral approach will be more effective than the active control condition in increasing the amount and intensity of real-world walking activity and improving walking capacity. Determining effective physical activity interventions for persons with PD is important for preserving mobility and essential for maintaining quality of life. Clinical trials registration NCT03517371, May 7, 2018. TRIAL REGISTRATION: ClinicalTrials.gov: NCT03517371. Date of registration: May 7, 2018. Protocol version: Original."
MICHAEL S KAIN,Rocaglates as dual-targeting agents for experimental cerebral malaria,"Cerebral malaria (CM) is a severe and rapidly progressing complication of infection by Plasmodium parasites that is associated with high rates of mortality and morbidity. Treatment options are currently few, and intervention with artemisinin (Art) has limited efficacy, a problem that is compounded by the emergence of resistance to Art in Plasmodium parasites. Rocaglates are a class of natural products derived from plants of the Aglaia genus that have been shown to interfere with eukaryotic initiation factor 4A (eIF4A), ultimately blocking initiation of protein synthesis. Here, we show that the rocaglate CR-1-31B perturbs association of Plasmodium falciparum eIF4A (PfeIF4A) with RNA. CR-1-31B shows potent prophylactic and therapeutic antiplasmodial activity in vivo in mouse models of infection with Plasmodium berghei (CM) and Plasmodium chabaudi (blood-stage malaria), and can also block replication of different clinical isolates of P. falciparum in human erythrocytes infected ex vivo, including drug-resistant P. falciparum isolates. In vivo, a single dosing of CR-1-31B in P. berghei-infected animals is sufficient to provide protection against lethality. CR-1-31B is shown to dampen expression of the early proinflammatory response in myeloid cells in vitro and dampens the inflammatory response in vivo in P. berghei-infected mice. The dual activity of CR-1-31B as an antiplasmodial and as an inhibitor of the inflammatory response in myeloid cells should prove extremely valuable for therapeutic intervention in human cases of CM."
ERIC DEVINE,Sub-continental-scale carbon stocks of individual trees in African drylands,"The distribution of dryland trees and their density, cover, size, mass and carbon content are not well known at sub-continental to continental scales1-14. This information is important for ecological protection, carbon accounting, climate mitigation and restoration efforts of dryland ecosystems15-18. We assessed more than 9.9 billion trees derived from more than 300,000 satellite images, covering semi-arid sub-Saharan Africa north of the Equator. We attributed wood, foliage and root carbon to every tree in the 0-1,000 mm year-1 rainfall zone by coupling field data19, machine learning20-22, satellite data and high-performance computing. Average carbon stocks of individual trees ranged from 0.54 Mg C ha-1 and 63 kg C tree-1 in the arid zone to 3.7 Mg C ha-1 and 98 kg tree-1 in the sub-humid zone. Overall, we estimated the total carbon for our study area to be 0.84 (±19.8%) Pg C. Comparisons with 14 previous TRENDY numerical simulation studies23 for our area found that the density and carbon stocks of scattered trees have been underestimated by three models and overestimated by 11 models, respectively. This benchmarking can help understand the carbon cycle and address concerns about land degradation24-29. We make available a linked database of wood mass, foliage mass, root mass and carbon stock of each tree for scientists, policymakers, dryland-restoration practitioners and farmers, who can use it to estimate farmland tree carbon stocks from tablets or laptops."
ERIC DEVINE,Inhibition of translation initiation factor eIF4a inactivates heat shock factor 1 (HSF1) and exerts anti-leukemia activity in AML,"Eukaryotic initiation factor 4A (eIF4A), the enzymatic core of the eIF4F complex essential for translation initiation, plays a key role in the oncogenic reprogramming of protein synthesis, and thus is a putative therapeutic target in cancer. As important component of its anticancer activity, inhibition of translation initiation can alleviate oncogenic activation of HSF1, a stress-inducible transcription factor that enables cancer cell growth and survival. Here, we show that primary acute myeloid leukemia (AML) cells exhibit the highest transcript levels of eIF4A1 compared to other cancer types. eIF4A inhibition by the potent and specific compound rohinitib (RHT) inactivated HSF1 in these cells, and exerted pronounced in vitro and in vivo anti-leukemia effects against progenitor and leukemia-initiating cells, especially those with FLT3-internal tandem duplication (ITD). In addition to its own anti-leukemic activity, genetic knockdown of HSF1 also sensitized FLT3-mutant AML cells to clinical FLT3 inhibitors, and this synergy was conserved in FLT3 double-mutant cells carrying both ITD and tyrosine kinase domain mutations. Consistently, the combination of RHT and FLT3 inhibitors was highly synergistic in primary FLT3-mutated AML cells. Our results provide a novel therapeutic rationale for co-targeting eIF4A and FLT3 to address the clinical challenge of treating FLT3-mutant AML."
KINH VU,Sessions,
KINH VU,Opening ceremony,
KINH VU,Opening ceremonies of The Conversation on Music Education,
KINH VU,A voice for the voiceless: lessons from a Hmong community's approach to music and self-expression,"Since the turn of the century, the world has witnessed a rise in violence promulgated on American soil. From terrorism to bullying, citizens across the United States are left wondering, ""What’s next or what can I do about it?"" I imagine that I am not alone in feeling powerlessness, out of control, and sometimes apathetic about the constant newsfeed heralding bad news both at home and abroad. With this kind ofuncertainty, it is no surprise that our students might feel just as overwhelmed and confused as we teachers. What, then, can music educators do to be a voice for and with students and how will their songs be a voice for those who will not or cannot sing songs of their own? This essay is an account of how I connect what I learned in a Hmong community of rappers and poets to music education, what critical pedagogy might mean for music educators, and how teachers can employ ""voice for the voiceless"" strategies with their ensemble or general music students."
KINH VU,Closing ceremony,
KINH VU,A pedagogy of love,
SUSAN WHITE,Task force on immigration and higher education in Central Massachusetts,"In August 2007, the Colleges of Worcester Consortium, Inc. created a task force to examine the issue of immigration and higher education in Central Massachusetts. It has become increasingly clear from recent demographic and economic studies and projections that the population in the northeast, and certainly in Central Massachusetts, is showing minimal growth. There is evidence that a decline in the “native-born” population is caused by significant out-migration due to a number of factors, including the high cost of living, limited career opportunities and a declining birth rate. The limited population growth that is evident is due primarily to the recent influx of immigrants to this area, with the most significant numbers in Worcester coming from Ghana, Brazil, the Dominican Republic, Kenya, El Salvador, Albania and Liberia. It is also clear that the area’s economy is becoming more knowledge-based with an increasing percentage of all new jobs requiring some form of postsecondary education. According to the 2007 Massachusetts Department of Workforce Development’s Job Vacancy Survey, 38 percent of current job vacancies in Massachusetts require an associate’s degree or higher. This represents an increase from 30 percent in 2003. Consequently, the level of education that the immigrant population attains is of vital importance to everyone—not only to immigrant students and their families but also to the economic well-being of the entire region. The Task Force was charged with researching the barriers to higher education faced by this new wave of immigrants and suggesting recommendations to address those barriers. The 36-member Task Force was made up of representatives from Consortium member institutions; federal, state and local governments; community and faithbased organizations; the Worcester Public Schools; the Massachusetts Board of Higher Education; and the Massachusetts Immigrant and Refugee Advocacy (MIRA) Coalition. Meetings were held over six months, during which the Task Force identified three main barriers faced by immigrant communities in accessing higher education, and sub-committees were created to work on each of these. Speakers were invited to present on topics of interest. Two public hearings were held, the first of which was conducted at Worcester State College in October. It attracted community representatives, as well as college and high school faculty and administrators. The second hearing, held at the downtown branch of Quinsigamond Community College (QCC) in December, was attended by immigrants (English for Speakers of Other Languages – ESOL and GED) students as well as QCC staff."
SUSAN WHITE,Role of Viral Hemagglutinin Glycosylation in Anti-Influenza Activities of Recombinant Surfactant Protein D,"BACKGROUND. Surfactant protein D (SP-D) plays an important role in innate defense against influenza A viruses (IAVs) and other pathogens. METHODS. We tested antiviral activities of recombinant human SP-D against a panel of IAV strains that vary in glycosylation sites on their hemagglutinin (HA). For these experiments a recombinant version of human SP-D of the Met11, Ala160 genotype was used after it was characterized biochemically and structurally. RESULTS. Oligosaccharides at amino acid 165 on the HA in the H3N2 subtype and 104 in the H1N1 subtype are absent in collectin-resistant strains developed in vitro and are important for mediating antiviral activity of SP-D; however, other glycans on the HA of these viral subtypes also are involved in inhibition by SP-D. H3N2 strains obtained shortly after introduction into the human population were largely resistant to SP-D, despite having the glycan at 165. H3N2 strains have become steadily more sensitive to SP-D over time in the human population, in association with addition of other glycans to the head region of the HA. In contrast, H1N1 strains were most sensitive in the 1970s-1980s and more recent strains have become less sensitive, despite retaining the glycan at 104. Two H5N1 strains were also resistant to inhibition by SP-D. By comparing sites of glycan attachment on sensitive vs. resistant strains, specific glycan sites on the head domain of the HA are implicated as important for inhibition by SP-D. Molecular modeling of the glycan attachment sites on HA and the carbohydrate recognition domain of SPD are consistent with these observations. CONCLUSION. Inhibition by SP-D correlates with presence of several glycan attachment sites on the HA. Pandemic and avian strains appear to lack susceptibility to SP-D and this could be a contributory factor to their virulence."
MICHAELA MCSWEENEY,Following logical realism where it leads,"Logical realism is the view that there is logical structure in the world. I argue that, if logical realism is true, then we are deeply ignorant of that logical structure: either we can’t know which of our logical concepts accurately capture it, or none of our logical concepts accurately capture it at all. I don’t suggest abandoning logical realism, but instead discuss how realists should adjust their methodology in the face of this ignorance."
MICHAELA MCSWEENEY,Logical realism and the metaphysics of logic,"‘Logical Realism’ is taken to mean many different things. I argue that if reality has a privileged structure, then a view I call metaphysical logical realism is true. The view says that, first, there is ‘One True Logic’; second, that the One True Logic is made true by the mind‐and‐language‐independent world; and third, that the mind‐and‐language‐independent world makes it the case that the One True Logic is better than any other logic at capturing the structure of reality. Along the way, I discuss a few alternatives, and clarify two distinct kinds of metaphysical logical realism."
MICHAELA MCSWEENEY,An epistemic account of metaphysical equivalence,
