Author,Title,Abstract
KATHLEEN M KANTAK,Predicting substance use disorder using long-term ADHD medication records in Truven,"About 20% of individuals with attention deficit hyperactivity disorder are first diagnosed during adolescence. While preclinical experiments suggest that adolescent-onset exposure to attention deficit hyperactivity disorder medication is an important factor in the development of substance use disorder phenotypes in adulthood, the long-term impact of attention deficit hyperactivity disorder medication initiated during adolescence has been largely unexplored in humans. Our analysis of 11,624 adolescent enrollees with attention deficit hyperactivity disorder in the Truven database indicates that temporal medication features, rather than stationary features, are the most important factors on the health consequences related to substance use disorder and attention deficit hyperactivity disorder medication initiation during adolescence."
KATHLEEN M KANTAK,Effect of methylphenidate treatment during adolescence on norepinephrine transporter function in orbitofrontal cortex in a rat model of attention deficit hyperactivity disorder,"Attention deficit hyperactivity disorder (ADHD) is associated with hypofunctional medial prefrontal cortex (mPFC) and orbitofrontal cortex (OFC). Methylphenidate (MPH) remediates ADHD, in part, by inhibiting the norepinephrine transporter (NET). MPH also reduces ADHD-like symptoms in spontaneously hypertensive rats (SHRs), a model of ADHD. However, effects of chronic MPH treatment on NET function in mPFC and OFC in SHR have not been reported. In the current study, long-term effects of repeated treatment with a therapeutically relevant oral dose of MPH during adolescence on NET function in subregions of mPFC (cingulate gyrus, prelimbic cortex and infralimbic cortex) and in the OFC of adult SHR, Wistar-Kyoto (WKY, inbred control) and Wistar (WIS, outbred control) rats were determined using in vivo voltammetry. Following local ejection of norepinephrine (NE), uptake rate was determined as peak amplitude (Amax)× first-order rate constant (k-1). In mPFC subregions, no strain or treatment effects were found in NE uptake rate. In OFC, NE uptake rate in vehicle-treated adult SHR was greater than in adult WKY and WIS administered vehicle. MPH treatment during adolescence normalized NE uptake rate in OFC in SHR. Thus, the current study implicates increased NET function in OFC as an underlying mechanism for reduced noradrenergic transmission in OFC, and consequently, the behavioral deficits associated with ADHD. MPH treatment during adolescence normalized NET function in OFC in adulthood, suggesting that the therapeutic action of MPH persists long after treatment cessation and may contribute to lasting reductions in deficits associated with ADHD."
KATHLEEN M KANTAK,Adolescent D-amphetamine treatment in a rodent model of attention deficit/hyperactivity disorder: impact on cocaine abuse vulnerability in adulthood,"RATIONALE: Stimulant medications for attention-deficit/hyperactivity disorder (ADHD) in adolescents remain controversial with respect to later development of cocaine abuse. Past research demonstrated that adolescent methylphenidate treatment increased several aspects of cocaine self-administration during adulthood using the spontaneously hypertensive rat (SHR) model of ADHD. Presently, we determined effects of the alternate stimulant medication, d-amphetamine, on cocaine self-administration. OBJECTIVES: We tested the hypothesis that adolescent d-amphetamine would not increase cocaine self-administration in adult SHR, given that d-amphetamine has a different mechanism of action than methylphenidate. METHODS: A pharmacologically relevant dose of d-amphetamine (0.5 mg/kg) or vehicle was administered throughout adolescence to SHR and two control strains, Wistar-Kyoto (WKY) and Wistar (WIS). Three aspects of cocaine abuse vulnerability were assessed in adulthood after discontinuing adolescent treatments: acquisition rate and dose-related responding under fixed (FR) and progressive (PR) ratio schedules. RESULTS: Adult SHR acquired cocaine self-administration faster and self-administered more cocaine across multiple doses compared to WKY and WIS under FR and PR schedules, indicating that SHR is a reliable animal model of comorbid ADHD and cocaine abuse. Relative to vehicle, SHR and WIS with adolescent d-amphetamine treatment self-administered less cocaine upon reaching acquisition criteria, and WIS additionally acquired cocaine self-administration more slowly and had downward shifts in FR and PR cocaine dose-response curves. WKY with adolescent d-amphetamine treatment acquired cocaine self-administration more quickly relative to vehicle. CONCLUSIONS: In contrast to methylphenidate, adolescent d-amphetamine did not augment cocaine self-administration in SHR. Adolescent d-amphetamine treatment actually protected against cocaine abuse vulnerability in adult SHR and WIS."
KATHLEEN M KANTAK,Integrating data science into the translational science research spectrum: a substance use disorder case study,"The availability of large healthcare datasets offers the opportunity for researchers to navigate the traditional clinical and translational science research stages in a nonlinear manner. In particular, data scientists can harness the power of large healthcare datasets to bridge from preclinical discoveries (T0) directly to assessing population-level health impact (T4). A successful bridge from T0 to T4 does not bypass the other stages entirely; rather, effective team science makes a direct progression from T0 to T4 impactful by incorporating the perspectives of researchers from every stage of the clinical and translational science research spectrum. In this exemplar, we demonstrate how effective team science overcame challenges and, ultimately, ensured success when a diverse team of researchers worked together, using healthcare big data to test population-level substance use disorder (SUD) hypotheses generated from preclinical rodent studies. This project, called Advancing Substance use disorder Knowledge using Big Data (ASK Big Data), highlights the critical roles that data science expertise and effective team science play in quickly translating preclinical research into public health impact."
KATHLEEN M KANTAK,Assessment of binge-like eating of unsweetened vs. sweetened chow pellets in BALB/c substrains,"Binge eating disorder (BED) is defined as chronic episodes of consuming large amounts of food in less than 2 h. Binge eating disorder poses a serious public health problem, as it increases the risk of obesity, type II diabetes, and heart disease. Binge eating is a highly heritable trait; however, its genetic basis remains largely unexplored. We employed a mouse model for binge eating that focused on identifying heritable differences between inbred substrains in acute and escalated intake of sucrose-sweetened palatable food vs. unsweetened chow pellets in a limited, intermittent access paradigm. In the present study, we examined two genetically similar substrains of BALB/c mice for escalation in food consumption, incubation of craving after a no-food training period, and compulsive-like food consumption in an aversive context. BALB/cJ and BALB/cByJ mice showed comparable levels of acute and escalated consumption of palatable food across training trials. Surprisingly, BALB/cByJ mice also showed binge-like eating of the unsweetened chow pellets similar to the escalation in palatable food intake of both substrains. Finally, we replicated the well-documented decrease in anxiety-like behavior in BALB/cByJ mice in the light-dark conflict test that likely contributed to greater palatable food intake than BALB/cJ in the light arena. To summarize, BALB/cByJ mice show binge-like eating in the presence and absence of sucrose. Possible explanations for the lack of selectivity in binge-like eating across diets (e.g., novelty preference, taste) are discussed."
KATHLEEN M KANTAK,Spontaneously hypertensive rat substrains show differences in model traits for addiction risk and cocaine self-administration: implications for a novel rat reduced complexity cross,"Forward genetic mapping of F2 crosses between closely related substrains of inbred rodents - referred to as a reduced complexity cross (RCC) - is a relatively new strategy for accelerating the pace of gene discovery for complex traits, such as drug addiction. RCCs to date were generated in mice, but rats are thought to be optimal for addiction genetic studies. Based on past literature, one inbred Spontaneously Hypertensive Rat substrain, SHR/NCrl, is predicted to exhibit a distinct behavioral profile as it relates to cocaine self-administration traits relative to another substrain, SHR/NHsd. Direct substrain comparisons are a necessary first step before implementing an RCC. We evaluated model traits for cocaine addiction risk and cocaine self-administration behaviors using a longitudinal within-subjects design. Impulsive-like and compulsive-like traits were greater in SHR/NCrl than SHR/NHsd, as were reactivity to sucrose reward, sensitivity to acute psychostimulant effects of cocaine, and cocaine use studied under fixed-ratio and tandem schedules of cocaine self-administration. Compulsive-like behavior correlated with the acute psychostimulant effects of cocaine, which in turn correlated with cocaine taking under the tandem schedule. Compulsive-like behavior also was the best predictor of cocaine seeking responses. Heritability estimates indicated that 22 %-40 % of the variances for the above phenotypes can be explained by additive genetic factors, providing sufficient genetic variance to conduct genetic mapping in F2 crosses of SHR/NCrl and SHR/NHsd. These results provide compelling support for using an RCC approach in SHR substrains to uncover candidate genes and variants that are of relevance to cocaine use disorders."
KATHLEEN M KANTAK,"Corrigendum to ""Adolescent-onset vs. adult-onset cocaine use: impact on cognitive functioning in animal models and opportunities for translation"" [Pharmacol. Biochem. Behav. Volume 196, September (2020) 172994]",
MICHAEL DIETZE,Alternative stable states of the forest mycobiome are maintained through positive feedbacks,"Most trees on Earth form a symbiosis with either arbuscular mycorrhizal or ectomycorrhizal fungi. By forming common mycorrhizal networks, actively modifying the soil environment and other ecological mechanisms, these contrasting symbioses may generate positive feedbacks that favour their own mycorrhizal strategy (that is, the con-mycorrhizal strategy) at the expense of the alternative strategy. Positive con-mycorrhizal feedbacks set the stage for alternative stable states of forests and their fungi, where the presence of different forest mycorrhizal strategies is determined not only by external environmental conditions but also mycorrhiza-mediated feedbacks embedded within the forest ecosystem. Here, we test this hypothesis using thousands of US forest inventory sites to show that arbuscular and ectomycorrhizal tree recruitment and survival exhibit positive con-mycorrhizal density dependence. Data-driven simulations show that these positive feedbacks are sufficient in magnitude to generate and maintain alternative stable states of the forest mycobiome. Given the links between forest mycorrhizal strategy and carbon sequestration potential, the presence of mycorrhizal-mediated alternative stable states affects how we forecast forest composition, carbon sequestration and terrestrial climate feedbacks."
MICHAEL DIETZE,Adding tree rings to North America's National Forest Inventories: an essential tool to guide drawdown of atmospheric CO2,"Tree-ring time series provide long-term, annually resolved information on the growth of trees. When sampled in a systematic context, tree-ring data can be scaled to estimate the forest carbon capture and storage of landscapes, biomes, and-ultimately-the globe. A systematic effort to sample tree rings in national forest inventories would yield unprecedented temporal and spatial resolution of forest carbon dynamics and help resolve key scientific uncertainties, which we highlight in terms of evidence for forest greening (enhanced growth) versus browning (reduced growth, increased mortality). We describe jump-starting a tree-ring collection across the continent of North America, given the commitments of Canada, the United States, and Mexico to visit forest inventory plots, along with existing legacy collections. Failing to do so would be a missed opportunity to help chart an evidence-based path toward meeting national commitments to reduce net greenhouse gas emissions, urgently needed for climate stabilization and repair."
MICHAEL DIETZE,A novel model–data fusion approach to terrestrial carbon cycle reanalysis across the contiguous U.S using SIPNET and PEcAn state data assimilation system v. 1.7.2,"The ability to monitor, understand, and predict the dynamics of the terrestrial carbon cycle requires the capacity to robustly and coherently synthesize multiple streams of information that each provide partial information about different pools and fluxes. In this study, we introduce a new terrestrial carbon cycle data assimilation system, built on the PEcAn modeldata eco-informatics system, and its application for the development of a proof-of-concept carbon ""reanalysis"" product that harmonizes carbon 5 pools (leaf, wood, soil) and fluxes (GPP, Ra, Rh, NEE) across the contiguous United States from 1986- 2019. We first calibrated this system against plant trait and flux tower Net Ecosystem Exchange (NEE) using a novel emulated hierarchical Bayesian approach. Next, we extended the Tobit-Wishart Ensemble Filter (TWEnF) State Data Assimilation (SDA) framework, a generalization of the common Ensemble Kalman Filter which accounts for censored data and provides a fully Bayesian estimate of model process error, to a regional-scale system with a calibrated localization. Combined with additional 10 workflows for propagating parameter, initial condition, and driver uncertainty, this represents the most complete and robust uncertainty accounting available for terrestrial carbon models. Our initial reanalysis was run on an irregular grid of   500 points selected using a stratified sampling method to efficiently capture environmental heterogeneity. Remotely sensed observations of aboveground biomass (Landsat LandTrendr) and LAI (MODIS MOD15) were sequentially assimilated into the SIPNET model. Reanalysis soil carbon, which was indirectly constrained based on modeled covariances, showed general agreement 15 with SoilGrids, an independent soil carbon data product. Reanalysis NEE, which was constrained based on posterior ensemble weights, also showed good agreement with eddy flux tower NEE and reduced RMSE compared to the calibrated forecast. Ultimately, PEcAn’s carbon cycle reanalysis provides a scalable framework for harmonizing multiple data constraints and providing a uniform synthetic platform for carbon monitoring, reporting, and verification (MRV) and accelerating terrestrial carbon cycle research."
MICHAEL DIETZE,The terrestrial biosphere model farm,
MICHAEL DIETZE,A community convention for ecological forecasting: output files and metadata,"This document summarizes the open community standards developed by the Ecological Forecasting Initiative (EFI) for the common formatting and archiving of ecological forecasts and the metadata associated with these forecasts. Such open standards are intended to promote interoperability and facilitate forecast adoption, distribution, validation, and synthesis. For output files EFI has adopted a three-tiered approach reflecting trade-offs in forecast data volume and technical expertise. The preferred output file format is netCDF following the Climate and Forecast Convention for dimensions and variable naming, including an ensemble dimension where appropriate. The second-tier option is a semi-long CSV format, with state variables as columns and each row representing a unique issue date time, prediction date time, location, ensemble member, etc. The third-tier option is similar to option 2, but each row represents a specific summary statistic (mean, upper/lower CI) rather than individual ensemble members. For metadata, EFI expands upon the Ecological Metadata Language (EML), using additional Metadata tags to store information designed to facilitate cross-forecast synthesis (e.g. uncertainty propagation, data assimilation, model complexity) and setting a subset of base EML tags (e.g. temporal resolution, output variables) to be required. To facilitate community adoption we also provides a R package containing a number of vignettes on how to both write and read in the EFI standard, as well as a metadata validator tool."
MICHAEL DIETZE,Using near-term forecasts and uncertainty partitioning to improve predictions of low-frequency cyanobacterial events,"Near-term ecological forecasts provide resource managers advance notice of changes in ecosystem services, such as fisheries stocks, timber yields, or water and air quality. Importantly, ecological forecasts can identify where uncertainty enters the forecasting system, which is necessary to refine and improve forecast skill and guide interpretation of forecast results. Uncertainty partitioning identifies the relative contributions to total forecast variance (uncertainty) introduced by different sources, including specification of the model structure, errors in driver data, and estimation of initial state conditions. Uncertainty partitioning could be particularly useful in improving forecasts of high-density cyanobacterial events, which are difficult to predict and present a persistent challenge for lake managers. Cyanobacteria can produce toxic or unsightly surface scums and advance warning of these events could help managers mitigate water quality issues. Here, we calibrate fourteen Bayesian state-space models to evaluate different hypotheses about cyanobacterial growth using data from eight summers of weekly cyanobacteria density samples in an oligotrophic (low nutrient) lake that experiences sporadic surface scums of the toxin-producing cyanobacterium, Gloeotrichia echinulata. We identify dominant sources of uncertainty for near-term (one-week to four-week) forecasts of G. echinulata densities over two years. Water temperature was an important predictor in calibration and at the four-week forecast horizon. However, no environmental covariates improved over a simple autoregressive (AR) model at the one-week horizon. Even the best fit models exhibited large variance in forecasted cyanobacterial densities and often did not capture rare peak density occurrences, indicating that significant explanatory variables in calibration are not always effective for near-term forecasting of low-frequency events. Uncertainty partitioning revealed that model process specification and initial conditions uncertainty dominated forecasts at both time horizons. These findings suggest that observed densities result from both growth and movement of G. echinulata, and that imperfect observations as well as spatial misalignment of environmental data and cyanobacteria observations affect forecast skill. Future research efforts should prioritize long-term studies to refine process understanding and increased sampling frequency and replication to better define initial conditions. Our results emphasize the importance of ecological forecasting principles and uncertainty partitioning to refine and understand predictive capacity across ecosystems."
MICHAEL DIETZE,Targeting extreme events: complementing near-term ecological forecasting with rapid experiments and regional surveys,"Ecologists are improving predictive capability using near-term ecological forecasts, in which predictions are made iteratively and publically to increase transparency, rate of learning, and maximize utility. Ongoing ecological forecasting efforts focus mostly on long-termdatasets of continuous variables, such as CO2 fluxes, ormore abrupt variables, such as phenological events or algal blooms. Generally lacking from these forecasting efforts is the integration of short-term, opportunistic data concurrent with developing climate extremes such as drought.We posit that incorporating targeted experiments and regional surveys, implemented rapidly during developing extreme events, into current forecasting efforts will ultimately enhance our ability to forecast ecological responses to climate extremes, which are projected to increase in both frequency and intensity. We highlight a project, “chasing tree die-off,” in which we coupled an experiment with regional-scale observational field surveys during a developing severe drought to test and improve forecasts of tree die-off. General insights to consider in incorporating this approach include: (1) tracking developing climate extremes in near-real time to efficiently ramp up measurements rapidly and, if feasible, initiate an experiment quickly—including funding and site selection challenges; (2) accepting uncertainty in projected extreme climatic events and adjusting sampling design over-time as needed, especially given the spatially heterogeneous nature of many ecological disturbances; and (3) producing timely and iterative output. In summary, targeted experiments and regional surveys implemented rapidly during developing extreme climatic events offer promise to efficiently (both financially and logistically) improve our ability to forecast ecological responses to climate extremes."
MICHAEL DIETZE,Imaging X-ray polarimetry explorer: prelaunch,"Launched on 2021 December 9, the Imaging X-ray Polarimetry Explorer (IXPE) is a NASA Small Explorer Mission in collaboration with the Italian Space Agency (ASI). The mission will open a new window of investigation—imaging x-ray polarimetry. The observatory features three identical telescopes, each consisting of a mirror module assembly with a polarization-sensitive imaging x-ray detector at the focus. A coilable boom, deployed on orbit, provides the necessary 4-m focal length. The observatory utilizes a three-axis-stabilized spacecraft, which provides services such as power, attitude determination and control, commanding, and telemetry to the ground. During its 2-year baseline mission, IXPE will conduct precise polarimetry for samples of multiple categories of x-ray sources, with follow-on observations of selected targets."
MICHAEL DIETZE,Forecasting a bright future for ecology,
MICHAEL DIETZE,Evaluation of 11 terrestrial carbon–nitrogen cycle models against observations from two temperate Free‐Air CO2 Enrichment studies,"We analysed the responses of 11 ecosystem models to elevated atmospheric [CO2] (eCO2) at two temperate forest ecosystems (Duke and Oak Ridge National Laboratory (ORNL) Free‐Air CO2 Enrichment (FACE) experiments) to test alternative representations of carbon (C)–nitrogen (N) cycle processes. We decomposed the model responses into component processes affecting the response to eCO2 and confronted these with observations from the FACE experiments. Most of the models reproduced the observed initial enhancement of net primary production (NPP) at both sites, but none was able to simulate both the sustained 10‐yr enhancement at Duke and the declining response at ORNL: models generally showed signs of progressive N limitation as a result of lower than observed plant N uptake. Nonetheless, many models showed qualitative agreement with observed component processes. The results suggest that improved representation of above‐ground–below‐ground interactions and better constraints on plant stoichiometry are important for a predictive understanding of eCO2 effects. Improved accuracy of soil organic matter inventories is pivotal to reduce uncertainty in the observed C–N budgets. The two FACE experiments are insufficient to fully constrain terrestrial responses to eCO2, given the complexity of factors leading to the observed diverging trends, and the consequential inability of the models to explain these trends. Nevertheless, the ecosystem models were able to capture important features of the experiments, lending some support to their projections."
MICHAEL DIETZE,Priorities for synthesis research in ecology and environmental science,
MICHAEL DIETZE,Determinants of predictability in multi-decadal forest community and carbon dynamics,
MICHAEL DIETZE,Ecological forecasting—21st century science for 21st century management,"Natural resource managers are coping with rapid changes in both environmental conditions and ecosystems. Enabled by recent advances in data collection and assimilation, short-term ecological forecasting may be a powerful tool to help resource managers anticipate impending near-term changes in ecosystem conditions or dynamics. Managers may use the information in forecasts to minimize the adverse effects of ecological stressors and optimize the effectiveness of management actions. To explore the potential for ecological forecasting to enhance natural resource management, the U.S. Geological Survey (USGS) convened a workshop titled ""Building Capacity for Applied Short-Term Ecological Forecasting"" on May 29—31, 2019, with participants from several Federal agencies, including the Bureau of Land Management, the U.S. Fish and Wildlife Service, the National Park Service, and the National Oceanic and Atmospheric Administration as well as all mission areas within the USGS. Participants broadly agreed that short-term ecological forecasting—on the order of days to years into the future—has tremendous potential to improve the quality and timeliness of information available to guide resource management decisions. Participants considered how ecological forecasting could directly affect their agency missions and specified numerous critical tools for addressing natural resource management concerns in the 21st century that could be enhanced by ecological forecasting. Given this breadth of possible applications for forecast products, participants developed a repeatable framework for evaluating potential value of a forecast product for enhancing resource management. Applying that process to a large list of forecast ideas that were developed in a brainstorming session, participants identified a small set of promising forecast products that illustrate the value of ecological forecasting for informing resource management. Workshop outcomes also include insights about important likely obstacles and next steps. In particular, reliable production and delivery of operational ecological forecasts will require a sustained commitment by research agencies, in partnership with resource management agencies, to maintain and improve forecasting tools and capabilities."
MICHAEL DIETZE,Cutting out the middleman: calibrating and validating a dynamic vegetation model (ED2-PROSPECT5) using remotely sensed surface reflectance,"Ecosystem models are often calibrated and/or validated against derived remote sensing data products, such as MODIS leaf area index. However, these data products are generally based on their own models, whose assumptions may not be compatible with those of the ecosystem model in question, and whose uncertainties are usually not well quantified. Here, we develop an alternative approach whereby we modify an ecosystem model to predict full-range, high spectral resolution surface reflectance, which can then be compared directly against airborne and satellite data. Specifically, we coupled the two-stream representation of canopy radiative transfer in the Ecosystem Demography model (ED2) with a leaf radiative transfer model (PROSPECT 5) and a simple soil reflectance model. We then calibrated this model against reflectance observations from the NASA Airborne VIsible/InfraRed Imaging Spectrometer (AVIRIS) and survey data from 54 temperate forest plots in the northeastern United States. The calibration successfully constrained the posterior distributions of model parameters related to leaf biochemistry and morphology and canopy structure for five plant functional types. The calibrated model was able to accurately reproduce surface reflectance and leaf area index for sites with highly varied forest composition and structure, using a single common set of parameters across all sites. We conclude that having dynamic vegetation models directly predict surface reflectance is a promising avenue for model calibration and validation using remote sensing data."
MICHAEL DIETZE,Improving the monitoring of deciduous broadleaf phenology using the Geostationary Operational Environmental Satellite (GOES) 16 and 17,"Monitoring leaf phenology allows for tracking the progression of climate change and seasonal variations in a variety of organismal and ecosystem processes. Networks of finite-scale remote sensing, such as the PhenoCam Network, provide valuable information on phenological state at high temporal resolution, but have limited coverage. To more broadly remotely sense phenology, satellite-based data that has lower temporal resolution has primarily been used (e.g., 16-day MODIS NDVI 10 product). Recent versions of the Geostationary Operational Environmental Satellites (GOES-16 and -17) allow the monitoring of NDVI at temporal scales comparable to that of PhenoCam throughout most of the western hemisphere. Here we examine the current capacity of this new data to measure the phenology of deciduous broadleaf forests for the first two full calendar years of data (2018 and 2019) by fitting double-logistic Bayesian models and comparing the start, middle, and end of season transition dates to those obtained from PhenoCam and MODIS 16-day NDVI and EVI products. Compared to the MODIS 15 indices, GOES was more correlated with PhenoCam at the start and middle of spring, but had a larger bias (3.35 ± 0.03 days later than PhenoCam) at the end of spring. Satellite-based autumn transition dates were mostly uncorrelated with those of PhenoCam. PhenoCam data produced significantly more certain (all p-values £ 0.013) estimates of all transition dates than any of the satellite sources did. GOES transition date uncertainties were significantly smaller than those of MODIS EVI for all transition dates (all p-values £ 0.026), but were only smaller (based on p-value < 0.05) than those from MODIS NDVI for 20 the beginning and middle of spring estimates. GOES will improve the monitoring of phenology at large spatial coverages and is able to provide real-time indicators of phenological change even for spring transitions that might occur within the 16-day resolution of these MODIS products."
MICHAEL DIETZE,Addressing data integration challenges to link ecological processes across scales,"Data integration is a statistical modeling approach that incorporates multiple data sources within a unified analytical framework. Macrosystems ecology – the study of ecological phenomena at broad scales, including interactions across scales – increasingly employs data integration techniques to expand the spatiotemporal scope of research and inferences, increase the precision of parameter estimates, and account for multiple sources of uncertainty in estimates of multiscale processes. We highlight four common analytical challenges to data integration in macrosystems ecology research: data scale mismatches, unbalanced data, sampling biases, and model development and assessment. We explain each problem, discuss current approaches to address the issue, and describe potential areas of research to overcome these hurdles. Use of data integration techniques has increased rapidly in recent years, and given the inferential value of such approaches, we expect continued development and wider application across ecological disciplines, especially in macrosystems ecology."
MICHAEL DIETZE,Training macrosystems scientists requires both interpersonal and technical skills,"Macrosystems science strives to integrate patterns and processes that span regional to continental scales. The scope of such research often necessitates the involvement of large interdisciplinary and/or multi-institutional teams composed of scientists across a range of career stages, a diversity that requires researchers to hone both technical and interpersonal skills. We surveyed participants in macrosystems projects funded by the US National Science Foundation to assess the perceived importance of different skills needed in their research, as well as the types of training they received. Survey results revealed a mismatch between the skills participants perceive as important and the training they received, particularly for interpersonal and management skills. We highlight lessons learned from macrosystems training case studies, explore avenues for further improvement of undergraduate and graduate education, and discuss other training opportunities for macrosystems scientists. Given the trend toward interdisciplinary research beyond the macrosystems community, these insights are broadly applicable for scientists involved in diverse, collaborative projects."
MICHAEL DIETZE,Predicting spring phenology in deciduous broadleaf forests: NEON phenology forecasting community challenge,
MICHAEL DIETZE,The power of forecasts to advance ecological theory,"Ecological forecasting provides a powerful set of methods for predicting short‐ and long‐term change in living systems. Forecasts are now widely produced, enabling proactive management for many applied ecological problems. However, despite numerous calls for an increased emphasis on prediction in ecology, the potential for forecasting to accelerate ecological theory development remains underrealized. Here, we provide a conceptual framework describing how ecological forecasts can energize and advance ecological theory. We emphasize the many opportunities for future progress in this area through increased forecast development, comparison and synthesis. Our framework describes how a forecasting approach can shed new light on existing ecological theories while also allowing researchers to address novel questions. Through rigorous and repeated testing of hypotheses, forecasting can help to refine theories and understand their generality across systems. Meanwhile, synthesizing across forecasts allows for the development of novel theory about the relative predictability of ecological variables across forecast horizons and scales. We envision a future where forecasting is integrated as part of the toolset used in fundamental ecology. By outlining the relevance of forecasting methods to ecological theory, we aim to decrease barriers to entry and broaden the community of researchers using forecasting for fundamental ecological insight."
MICHAEL DIETZE,A community convention for ecological forecasting: output files and metadata version 1.0,"This paper summarizes the open community conventions developed by the Ecological Forecasting Initiative (EFI) for the common formatting and archiving of ecological forecasts and the metadata associated with these forecasts. Such open standards are intended to promote interoperability and facilitate forecast communication, distribution, validation, and synthesis. For output files, we first describe the convention conceptually in terms of global attributes, forecast dimensions, forecasted variables, and ancillary indicator variables. We then illustrate the application of this convention to the two file formats that are currently preferred by the EFI, netCDF (network common data form), and comma‐separated values (CSV), but note that the convention is extensible to future formats. For metadata, EFI's convention identifies a subset of conventional metadata variables that are required (e.g., temporal resolution and output variables) but focuses on developing a framework for storing information about forecast uncertainty propagation, data assimilation, and model complexity, which aims to facilitate cross‐forecast synthesis. The initial application of this convention expands upon the Ecological Metadata Language (EML), a commonly used metadata standard in ecology. To facilitate community adoption, we also provide a Github repository containing a metadata validator tool and several vignettes in R and Python on how to both write and read in the EFI standard. Lastly, we provide guidance on forecast archiving, making an important distinction between short‐term dissemination and long‐term forecast archiving, while also touching on the archiving of code and workflows. Overall, the EFI convention is a living document that can continue to evolve over time through an open community process."
MICHAEL DIETZE,A reporting format for leaf-level gas exchange data and metadata,"Leaf-level gas exchange data support the mechanistic understanding of plant fluxes of carbon and water. These fluxes inform our understanding of ecosystem function, are an important constraint on parameterization of terrestrial biosphere models, are necessary to understand the response of plants to global environmental change, and are integral to efforts to improve crop production. Collection of these data using gas analyzers can be both technically challenging and time consuming, and individual studies generally focus on a small range of species, restricted time periods, or limited geographic regions. The high value of these data is exemplified by the many publications that reuse and synthesize gas exchange data, however the lack of metadata and data reporting conventions make full and efficient use of these data difficult. Here we propose a reporting format for leaf-level gas exchange data and metadata to provide guidance to data contributors on how to store data in repositories to maximize their discoverability, facilitate their efficient reuse, and add value to individual datasets. For data users, the reporting format will better allow data repositories to optimize data search and extraction, and more readily integrate similar data into harmonized synthesis products. The reporting format specifies data table variable naming and unit conventions, as well as metadata characterizing experimental conditions and protocols. For common data types that were the focus of this initial version of the reporting format, i.e., survey measurements, dark respiration, carbon dioxide and light response curves, and parameters derived from those measurements, we took a further step of defining required additional data and metadata that would maximize the potential reuse of those data types. To aid data contributors and the development of data ingest tools by data repositories we provided a translation table comparing the outputs of common gas exchange instruments. Extensive consultation with data collectors, data users, instrument manufacturers, and data scientists was undertaken in order to ensure that the reporting format met community needs. The reporting format presented here is intended to form a foundation for future development that will incorporate additional data types and variables as gas exchange systems and measurement approaches advance in the future. The reporting format is published in the U.S. Department of Energy's ESS-DIVE data repository, with documentation and future development efforts being maintained in a version control system."
PAUL WITHERS,The Dependence of Peak Electron Density on Solar Irradiance in the Ionosphere of Mars,
PAUL WITHERS,Pioneer Venus Orbiter Radio Occultation Profiles,
ROBERT TSAI,The color of cancer: margin guidance for oral cancer resection using elastic scattering spectroscopy,"OBJECTIVES/HYPOTHESIS: To evaluate the usefulness of elastic scattering spectroscopy (ESS) as a diagnostic adjunct to frozen section analysis in patients with diagnosed squamous cell carcinoma of the oral cavity. STUDY DESIGN: Prospective analytic study. METHODS: Subjects for this single institution, institutional review board-approved study were recruited from among patients undergoing surgical resection for squamous cell cancer of the oral cavity. A portable ESS device with a contact fiberoptic probe was used to obtain spectral signals. Four to 10 spectral readings were obtained on each subject from various sites including gross tumor and normal-appearing mucosa in the surgical margin. Each reading was correlated with the histopathologic findings of biopsies taken from the exact location of the spectral readings. A diagnostic algorithm based on multidimensional pattern recognition/machine learning was developed. Sensitivity and specificity, error rate, and area under the curve were used as performance metrics for tests involving classification between disease and nondisease classes. RESULTS: Thirty-four (34) subjects were enrolled in the study. One hundred seventy-six spectral data point/biopsy specimen pairs were available for analysis. ESS distinguished normal from abnormal tissue, with a sensitivity ranging from 84% to 100% and specificity ranging from 71% to 89%, depending on how the cutoff between normal and abnormal tissue was defined (i.e., mild, moderate, or severe dysplasia). There were statistically significant differences in malignancy scores between histologically normal tissue and invasive cancer and between noninflamed tissue and inflamed tissue. CONCLUSIONS: This is the first study to evaluate the effectiveness of ESS in guiding mucosal resection margins in oral cavity cancer. ESS provides fast, real-time assessment of tissue without the need for pathology expertise. ESS appears to be effective in distinguishing between normal mucosa and invasive cancer and between ""normal"" tissue (histologically normal and mild dysplasia) and ""abnormal"" tissue (severe dysplasia and carcinoma in situ) that might require further margin resection. Further studies, however, are needed with a larger sample size to validate these findings and to determine the effectiveness of ESS in distinguishing visibly and histologically normal tissue from visibly normal but histologically abnormal tissue. LEVEL OF EVIDENCE: NA Laryngoscope, 127:S1-S9, 2017."
ROBERT TSAI,Identification and reconstruction of low-energy electrons in the ProtoDUNE-SP detector,
